0 <- 3290 : 2 | 3290 58 0 
1164 <- 3290 : 3 | 3290 58 107 1164 
1165 <- 3437 : 2 | 3437 1085 1165 
1166 <- 3290 : 3 | 3290 58 107 1166 
1167 <- 3290 : 3 | 3290 58 107 1167 
1168 <- 3290 : 3 | 3290 58 107 1168 
1169 <- 3290 : 3 | 3290 58 107 1169 
1170 <- 3290 : 3 | 3290 58 107 1170 
1171 <- 3290 : 1 | 3290 1171 
1172 <- 3290 : 3 | 3290 58 107 1172 
1173 <- 3290 : 2 | 3290 1171 1173 
1174 <- 3290 : 3 | 3290 58 107 1174 
1175 <- 3233 : 2 | 3233 1405 1175 
1176 <- 3290 : 3 | 3290 58 107 1176 
1177 <- 3290 : 3 | 3290 58 107 1177 
1178 <- 3437 : 2 | 3437 1085 1178 
1179 <- 3290 : 3 | 3290 58 107 1179 
1180 <- 3290 : 3 | 3290 58 107 1180 
1181 <- 3290 : 3 | 3290 58 107 1181 
1182 <- 3290 : 2 | 3290 1171 1182 
1183 <- 3290 : 3 | 3290 58 107 1183 
1184 <- 3290 : 3 | 3290 58 107 1184 
1185 <- 3290 : 3 | 3290 58 107 1185 
1186 <- 3290 : 3 | 3290 58 107 1186 
1187 <- 3437 : 2 | 3437 1085 1187 
1188 <- 3290 : 3 | 3290 58 107 1188 
1189 <- 3290 : 3 | 3290 58 107 1189 
1190 <- 3290 : 3 | 3290 58 107 1190 
1191 <- 3290 : 3 | 3290 58 107 1191 
1192 <- 3290 : 3 | 3290 58 107 1192 
1193 <- 3290 : 2 | 3290 171 1193 
1194 <- 3290 : 3 | 3290 58 107 1194 
1195 <- 3290 : 3 | 3290 58 107 1195 
1196 <- 3290 : 3 | 3290 58 107 1196 
1197 <- 3290 : 3 | 3290 58 107 1197 
1198 <- 3290 : 3 | 3290 58 107 1198 
1199 <- 3290 : 3 | 3290 58 107 1199 
1200 <- 3290 : 3 | 3290 58 107 1200 
1201 <- 3290 : 3 | 3290 58 107 1201 
1202 <- 3290 : 3 | 3290 58 107 1202 
1203 <- 3290 : 3 | 3290 58 107 1203 
1204 <- 3290 : 3 | 3290 58 107 1204 
1205 <- 3290 : 3 | 3290 58 107 1205 
1206 <- 3290 : 3 | 3290 58 107 1206 
1207 <- 3290 : 3 | 3290 58 107 1207 
1208 <- 3290 : 3 | 3290 58 107 1208 
1209 <- 3290 : 3 | 3290 58 107 1209 
1210 <- 3290 : 3 | 3290 58 107 1210 
1211 <- 3290 : 3 | 3290 58 107 1211 
1212 <- 3290 : 3 | 3290 58 107 1212 
1213 <- 3290 : 3 | 3290 58 107 1213 
1214 <- 3290 : 3 | 3290 58 107 1214 
1215 <- 3290 : 3 | 3290 58 107 1215 
1216 <- 3290 : 3 | 3290 58 107 1216 
1217 <- 3290 : 3 | 3290 58 107 1217 
1218 <- 3290 : 3 | 3290 58 107 1218 
1219 <- 3290 : 3 | 3290 58 107 1219 
1220 <- 3290 : 3 | 3290 58 107 1220 
1221 <- 3290 : 3 | 3290 58 107 1221 
1222 <- 3290 : 3 | 3290 58 107 1222 
1223 <- 3290 : 3 | 3290 58 107 1223 
1224 <- 3290 : 3 | 3290 58 107 1224 
1225 <- 3290 : 3 | 3290 58 107 1225 
1226 <- 3290 : 3 | 3290 58 107 1226 
1227 <- 3290 : 3 | 3290 58 107 1227 
1228 <- 3290 : 3 | 3290 58 107 1228 
1229 <- 3290 : 3 | 3290 58 107 1229 
1230 <- 3290 : 3 | 3290 58 107 1230 
1231 <- 3290 : 3 | 3290 58 107 1231 
1232 <- 3290 : 3 | 3290 58 107 1232 
1233 <- 3290 : 3 | 3290 58 107 1233 
1234 <- 3290 : 3 | 3290 58 107 1234 
1235 <- 3290 : 3 | 3290 58 107 1235 
1236 <- 3290 : 3 | 3290 58 107 1236 
1237 <- 3290 : 3 | 3290 58 107 1237 
1238 <- 3290 : 3 | 3290 58 107 1238 
1239 <- 3290 : 3 | 3290 58 107 1239 
1240 <- 3263 : 2 | 3263 1642 1240 
1241 <- 3290 : 3 | 3290 58 107 1241 
1242 <- 3290 : 3 | 3290 58 107 1242 
1243 <- 3290 : 3 | 3290 58 107 1243 
1244 <- 3290 : 3 | 3290 58 107 1244 
1245 <- 3290 : 3 | 3290 58 107 1245 
1246 <- 3290 : 3 | 3290 58 107 1246 
1247 <- 3290 : 3 | 3290 58 107 1247 
1248 <- 3290 : 3 | 3290 58 107 1248 
1249 <- 3290 : 3 | 3290 58 107 1249 
1250 <- 3290 : 3 | 3290 58 107 1250 
1251 <- 3290 : 3 | 3290 58 107 1251 
1252 <- 3290 : 3 | 3290 58 107 1252 
1253 <- 3290 : 3 | 3290 58 107 1253 
1254 <- 3290 : 3 | 3290 58 107 1254 
1255 <- 3233 : 2 | 3233 1405 1255 
1256 <- 3290 : 3 | 3290 58 107 1256 
1257 <- 3290 : 3 | 3290 58 107 1257 
1258 <- 3290 : 3 | 3290 58 107 1258 
1259 <- 3290 : 3 | 3290 58 107 1259 
1260 <- 3290 : 3 | 3290 58 107 1260 
1261 <- 3290 : 3 | 3290 58 107 1261 
1262 <- 3290 : 3 | 3290 58 107 1262 
1263 <- 3290 : 3 | 3290 58 107 1263 
1264 <- 3290 : 3 | 3290 58 107 1264 
1265 <- 3290 : 3 | 3290 58 107 1265 
1266 <- 3245 : 2 | 3245 1666 1266 
1267 <- 3290 : 3 | 3290 58 107 1267 
1268 <- 3290 : 3 | 3290 58 107 1268 
1269 <- 3290 : 3 | 3290 58 107 1269 
1270 <- 3290 : 3 | 3290 58 107 1270 
1271 <- 3290 : 3 | 3290 58 107 1271 
1272 <- 3233 : 2 | 3233 1405 1272 
1273 <- 3290 : 3 | 3290 58 107 1273 
1274 <- 3437 : 2 | 3437 1085 1274 
1275 <- 3290 : 3 | 3290 58 107 1275 
1276 <- 3290 : 3 | 3290 58 107 1276 
1277 <- 3290 : 3 | 3290 58 107 1277 
1278 <- 3290 : 3 | 3290 58 107 1278 
1279 <- 3290 : 3 | 3290 58 107 1279 
1280 <- 3290 : 3 | 3290 58 107 1280 
1281 <- 3290 : 3 | 3290 58 107 1281 
1282 <- 3290 : 3 | 3290 58 107 1282 
1283 <- 3245 : 2 | 3245 1505 1283 
1284 <- 3290 : 3 | 3290 58 107 1284 
1285 <- 3290 : 3 | 3290 58 107 1285 
1286 <- 3290 : 3 | 3290 58 107 1286 
1287 <- 3290 : 3 | 3290 58 107 1287 
1288 <- 3290 : 3 | 3290 58 107 1288 
1289 <- 3290 : 3 | 3290 58 107 1289 
1290 <- 3290 : 3 | 3290 58 107 1290 
1291 <- 3290 : 3 | 3290 58 107 1291 
1292 <- 3290 : 3 | 3290 58 107 1292 
1293 <- 3290 : 3 | 3290 58 107 1293 
1294 <- 3290 : 3 | 3290 58 107 1294 
1295 <- 3290 : 3 | 3290 58 107 1295 
1296 <- 3290 : 3 | 3290 58 107 1296 
1297 <- 3290 : 2 | 3290 171 1297 
1298 <- 3290 : 3 | 3290 58 107 1298 
1299 <- 3290 : 3 | 3290 58 107 1299 
1300 <- 3290 : 3 | 3290 58 107 1300 
1301 <- 3290 : 3 | 3290 58 107 1301 
1302 <- 3290 : 3 | 3290 58 107 1302 
1303 <- 3290 : 3 | 3290 58 107 1303 
1304 <- 3290 : 3 | 3290 58 107 1304 
1305 <- 3263 : 2 | 3263 1656 1305 
1306 <- 3290 : 3 | 3290 58 107 1306 
1307 <- 3437 : 2 | 3437 1085 1307 
1308 <- 3290 : 3 | 3290 58 107 1308 
1309 <- 3290 : 3 | 3290 58 107 1309 
1310 <- 3290 : 3 | 3290 58 107 1310 
1311 <- 3290 : 3 | 3290 58 107 1311 
1312 <- 3233 : 2 | 3233 1405 1312 
1313 <- 3290 : 3 | 3290 58 107 1313 
1314 <- 3290 : 3 | 3290 58 107 1314 
1315 <- 3290 : 3 | 3290 58 107 1315 
1316 <- 3290 : 3 | 3290 58 107 1316 
1317 <- 3437 : 2 | 3437 1085 1317 
1318 <- 3290 : 3 | 3290 58 107 1318 
1319 <- 3290 : 3 | 3290 58 107 1319 
1320 <- 3290 : 3 | 3290 58 107 1320 
1321 <- 3290 : 3 | 3290 58 107 1321 
1322 <- 3290 : 3 | 3290 58 107 1322 
1323 <- 3290 : 3 | 3290 58 107 1323 
1324 <- 3290 : 3 | 3290 58 107 1324 
1325 <- 3290 : 3 | 3290 58 107 1325 
1326 <- 3290 : 3 | 3290 58 107 1326 
1327 <- 3263 : 2 | 3263 1656 1327 
1328 <- 3437 : 2 | 3437 1085 1328 
1329 <- 3233 : 2 | 3233 1405 1329 
1330 <- 3290 : 3 | 3290 58 107 1330 
1331 <- 3290 : 3 | 3290 58 107 1331 
1332 <- 3290 : 3 | 3290 58 107 1332 
1333 <- 3290 : 3 | 3290 58 107 1333 
1334 <- 3290 : 3 | 3290 58 107 1334 
1335 <- 3290 : 3 | 3290 58 107 1335 
1336 <- 3290 : 3 | 3290 58 107 1336 
1337 <- 3290 : 3 | 3290 58 107 1337 
1338 <- 3290 : 3 | 3290 58 107 1338 
1339 <- 3290 : 3 | 3290 58 107 1339 
1340 <- 3290 : 3 | 3290 58 107 1340 
1341 <- 3290 : 3 | 3290 58 107 1341 
1342 <- 3290 : 3 | 3290 58 107 1342 
1343 <- 3290 : 3 | 3290 58 107 1343 
1344 <- 3290 : 3 | 3290 58 107 1344 
1345 <- 3290 : 3 | 3290 58 107 1345 
1346 <- 3290 : 3 | 3290 58 107 1346 
1347 <- 3290 : 3 | 3290 58 107 1347 
1348 <- 3290 : 3 | 3290 58 107 1348 
1349 <- 3290 : 3 | 3290 58 107 1349 
1350 <- 3290 : 3 | 3290 58 107 1350 
1351 <- 3290 : 3 | 3290 58 107 1351 
1352 <- 3290 : 3 | 3290 58 107 1352 
1353 <- 3290 : 3 | 3290 58 107 1353 
1354 <- 3290 : 3 | 3290 58 107 1354 
1355 <- 3290 : 3 | 3290 58 107 1355 
1356 <- 3290 : 3 | 3290 58 107 1356 
1357 <- 3290 : 3 | 3290 58 107 1357 
1358 <- 3290 : 3 | 3290 58 107 1358 
1359 <- 3290 : 3 | 3290 58 107 1359 
1360 <- 3437 : 2 | 3437 1085 1360 
1361 <- 3290 : 3 | 3290 58 107 1361 
1362 <- 3290 : 3 | 3290 58 107 1362 
1363 <- 3290 : 3 | 3290 58 107 1363 
1364 <- 3290 : 3 | 3290 58 107 1364 
1365 <- 3290 : 3 | 3290 58 107 1365 
1366 <- 3290 : 3 | 3290 58 107 1366 
1367 <- 3290 : 3 | 3290 58 107 1367 
1368 <- 3290 : 3 | 3290 58 107 1368 
1369 <- 3233 : 2 | 3233 1405 1369 
1370 <- 3290 : 3 | 3290 58 107 1370 
1371 <- 3432 : 2 | 3432 1758 1371 
1372 <- 3290 : 3 | 3290 58 107 1372 
1373 <- 3290 : 3 | 3290 58 107 1373 
1374 <- 3290 : 3 | 3290 58 107 1374 
1375 <- 3290 : 3 | 3290 58 107 1375 
1376 <- 3233 : 2 | 3233 1405 1376 
1377 <- 3290 : 3 | 3290 58 107 1377 
1378 <- 3290 : 3 | 3290 58 107 1378 
1379 <- 3290 : 3 | 3290 58 107 1379 
1380 <- 3290 : 3 | 3290 58 107 1380 
1381 <- 3290 : 3 | 3290 58 107 1381 
1382 <- 3290 : 3 | 3290 58 107 1382 
1383 <- 3290 : 3 | 3290 58 107 1383 
1384 <- 3245 : 2 | 3245 1505 1384 
1385 <- 3290 : 3 | 3290 58 107 1385 
1386 <- 3290 : 3 | 3290 58 107 1386 
1387 <- 3290 : 2 | 3290 171 1387 
1388 <- 3290 : 3 | 3290 58 107 1388 
1389 <- 3290 : 3 | 3290 58 107 1389 
1390 <- 3290 : 3 | 3290 58 107 1390 
1391 <- 3290 : 3 | 3290 58 107 1391 
1392 <- 3290 : 3 | 3290 58 107 1392 
1393 <- 3290 : 3 | 3290 58 107 1393 
1394 <- 3290 : 3 | 3290 58 107 1394 
1395 <- 3290 : 3 | 3290 58 107 1395 
1396 <- 3290 : 3 | 3290 58 107 1396 
1397 <- 3290 : 3 | 3290 58 107 1397 
1398 <- 3290 : 3 | 3290 58 107 1398 
1399 <- 3290 : 3 | 3290 58 107 1399 
1400 <- 3290 : 3 | 3290 58 107 1400 
1401 <- 3290 : 3 | 3290 58 107 1401 
1402 <- 3290 : 3 | 3290 58 107 1402 
1403 <- 3290 : 3 | 3290 58 107 1403 
1404 <- 3290 : 3 | 3290 58 107 1404 
1405 <- 3233 : 1 | 3233 1405 
1406 <- 3290 : 3 | 3290 58 107 1406 
1407 <- 3290 : 3 | 3290 58 107 1407 
1408 <- 3290 : 3 | 3290 58 107 1408 
1409 <- 3290 : 3 | 3290 58 107 1409 
1410 <- 3437 : 2 | 3437 1085 1410 
1411 <- 3245 : 2 | 3245 1450 1411 
1412 <- 3290 : 3 | 3290 58 107 1412 
1413 <- 3290 : 3 | 3290 58 107 1413 
1414 <- 3290 : 3 | 3290 58 107 1414 
1415 <- 3290 : 3 | 3290 58 107 1415 
1416 <- 3290 : 3 | 3290 58 107 1416 
1417 <- 3290 : 3 | 3290 58 107 1417 
1418 <- 3290 : 3 | 3290 58 107 1418 
1419 <- 3410 : 1 | 3410 1419 
1420 <- 3437 : 2 | 3437 1085 1420 
1421 <- 3437 : 2 | 3437 1085 1421 
1422 <- 3290 : 3 | 3290 58 107 1422 
1423 <- 3290 : 3 | 3290 58 107 1423 
1424 <- 3290 : 3 | 3290 58 107 1424 
1425 <- 3290 : 3 | 3290 58 107 1425 
1426 <- 3290 : 3 | 3290 58 107 1426 
1427 <- 3290 : 3 | 3290 58 107 1427 
1428 <- 3290 : 3 | 3290 58 107 1428 
1429 <- 3290 : 3 | 3290 58 107 1429 
1430 <- 3290 : 3 | 3290 58 107 1430 
1431 <- 3290 : 3 | 3290 58 107 1431 
1432 <- 3290 : 3 | 3290 58 107 1432 
1433 <- 3290 : 3 | 3290 58 107 1433 
1434 <- 3245 : 2 | 3245 1666 1434 
1435 <- 3290 : 3 | 3290 58 107 1435 
1436 <- 3290 : 3 | 3290 58 107 1436 
1437 <- 3410 : 2 | 3410 1419 1437 
1438 <- 3290 : 3 | 3290 58 107 1438 
1439 <- 3290 : 3 | 3290 58 107 1439 
1440 <- 3410 : 2 | 3410 1419 1440 
1441 <- 3245 : 2 | 3245 1666 1441 
1442 <- 3290 : 3 | 3290 58 107 1442 
1443 <- 3290 : 3 | 3290 58 107 1443 
1444 <- 3290 : 3 | 3290 58 107 1444 
1445 <- 3245 : 2 | 3245 1505 1445 
1446 <- 3290 : 3 | 3290 58 107 1446 
1447 <- 3290 : 3 | 3290 58 107 1447 
1448 <- 3290 : 3 | 3290 58 107 1448 
1449 <- 3290 : 3 | 3290 58 107 1449 
1450 <- 3245 : 1 | 3245 1450 
1451 <- 3290 : 3 | 3290 58 107 1451 
1452 <- 3290 : 3 | 3290 58 107 1452 
1453 <- 3290 : 3 | 3290 58 107 1453 
1454 <- 3290 : 3 | 3290 58 107 1454 
1455 <- 3290 : 3 | 3290 58 107 1455 
1456 <- 3290 : 3 | 3290 58 107 1456 
1457 <- 3290 : 3 | 3290 58 107 1457 
1458 <- 3290 : 3 | 3290 58 107 1458 
1459 <- 3290 : 3 | 3290 58 107 1459 
1460 <- 3245 : 2 | 3245 1505 1460 
1461 <- 3245 : 2 | 3245 1505 1461 
1462 <- 3290 : 3 | 3290 58 107 1462 
1463 <- 3290 : 3 | 3290 58 107 1463 
1464 <- 3290 : 3 | 3290 58 107 1464 
1465 <- 3290 : 2 | 3290 1171 1465 
1466 <- 3290 : 3 | 3290 58 107 1466 
1467 <- 3233 : 2 | 3233 1405 1467 
1468 <- 3290 : 3 | 3290 58 107 1468 
1469 <- 3290 : 3 | 3290 58 107 1469 
1470 <- 3290 : 3 | 3290 58 107 1470 
1471 <- 3290 : 3 | 3290 58 107 1471 
1472 <- 3290 : 3 | 3290 58 107 1472 
1473 <- 3290 : 3 | 3290 58 107 1473 
1474 <- 3290 : 3 | 3290 58 107 1474 
1475 <- 3290 : 3 | 3290 58 107 1475 
1476 <- 3263 : 2 | 3263 1642 1476 
1477 <- 3245 : 2 | 3245 1505 1477 
1478 <- 3290 : 3 | 3290 58 107 1478 
1479 <- 3290 : 3 | 3290 58 107 1479 
1480 <- 3245 : 2 | 3245 1666 1480 
1481 <- 3290 : 3 | 3290 58 107 1481 
1482 <- 3290 : 3 | 3290 58 107 1482 
1483 <- 3290 : 3 | 3290 58 107 1483 
1484 <- 3290 : 3 | 3290 58 107 1484 
1485 <- 3233 : 2 | 3233 1405 1485 
1486 <- 3290 : 2 | 3290 171 1486 
1487 <- 3290 : 3 | 3290 58 107 1487 
1488 <- 3290 : 3 | 3290 58 107 1488 
1489 <- 3290 : 3 | 3290 58 107 1489 
1490 <- 3290 : 3 | 3290 58 107 1490 
1491 <- 3290 : 3 | 3290 58 107 1491 
1492 <- 3290 : 3 | 3290 58 107 1492 
1493 <- 3290 : 3 | 3290 58 107 1493 
1494 <- 3437 : 2 | 3437 1085 1494 
1495 <- 3290 : 3 | 3290 58 107 1495 
1496 <- 3290 : 3 | 3290 58 107 1496 
1497 <- 3290 : 3 | 3290 58 107 1497 
1498 <- 3290 : 3 | 3290 58 107 1498 
1499 <- 3290 : 3 | 3290 58 107 1499 
1500 <- 3290 : 3 | 3290 58 107 1500 
1501 <- 3290 : 3 | 3290 58 107 1501 
1502 <- 3290 : 3 | 3290 58 107 1502 
1503 <- 3290 : 3 | 3290 58 107 1503 
1504 <- 3290 : 3 | 3290 58 107 1504 
1505 <- 3245 : 1 | 3245 1505 
1506 <- 3290 : 3 | 3290 58 107 1506 
1507 <- 3290 : 3 | 3290 58 107 1507 
1508 <- 3290 : 3 | 3290 58 107 1508 
1509 <- 3233 : 2 | 3233 1405 1509 
1510 <- 3290 : 3 | 3290 58 107 1510 
1511 <- 3437 : 2 | 3437 1085 1511 
1512 <- 3290 : 3 | 3290 58 107 1512 
1513 <- 3233 : 2 | 3233 1405 1513 
1514 <- 3290 : 3 | 3290 58 107 1514 
1515 <- 3290 : 3 | 3290 58 107 1515 
1516 <- 3290 : 3 | 3290 58 107 1516 
1517 <- 3290 : 3 | 3290 58 107 1517 
1518 <- 3437 : 2 | 3437 1085 1518 
1519 <- 3263 : 2 | 3263 1642 1519 
1520 <- 3290 : 3 | 3290 58 107 1520 
1521 <- 3290 : 3 | 3290 58 107 1521 
1522 <- 3290 : 3 | 3290 58 107 1522 
1523 <- 3290 : 3 | 3290 58 107 1523 
1524 <- 3290 : 3 | 3290 58 107 1524 
1525 <- 3290 : 3 | 3290 58 107 1525 
1526 <- 3290 : 3 | 3290 58 107 1526 
1527 <- 3263 : 2 | 3263 1642 1527 
1528 <- 3245 : 2 | 3245 1505 1528 
1529 <- 3290 : 3 | 3290 58 107 1529 
1530 <- 3290 : 3 | 3290 58 107 1530 
1531 <- 3290 : 3 | 3290 58 107 1531 
1532 <- 3290 : 3 | 3290 58 107 1532 
1533 <- 3432 : 2 | 3432 1758 1533 
1534 <- 3245 : 1 | 3245 1534 
1535 <- 3290 : 3 | 3290 58 107 1535 
1536 <- 3290 : 3 | 3290 58 107 1536 
1537 <- 3437 : 2 | 3437 1085 1537 
1538 <- 3290 : 3 | 3290 58 107 1538 
1539 <- 3290 : 3 | 3290 58 107 1539 
1540 <- 3290 : 3 | 3290 58 107 1540 
1541 <- 3290 : 3 | 3290 58 107 1541 
1542 <- 3290 : 3 | 3290 58 107 1542 
1543 <- 3290 : 3 | 3290 58 107 1543 
1544 <- 3233 : 2 | 3233 1405 1544 
1545 <- 3290 : 3 | 3290 58 107 1545 
1546 <- 3290 : 3 | 3290 58 107 1546 
1547 <- 3290 : 3 | 3290 58 107 1547 
1548 <- 3290 : 3 | 3290 58 107 1548 
1549 <- 3290 : 2 | 3290 171 1549 
1550 <- 3290 : 3 | 3290 58 107 1550 
1551 <- 3290 : 3 | 3290 58 107 1551 
1552 <- 3245 : 2 | 3245 1505 1552 
1553 <- 3437 : 2 | 3437 1085 1553 
1554 <- 3290 : 3 | 3290 58 107 1554 
1555 <- 3437 : 2 | 3437 1085 1555 
1556 <- 3290 : 3 | 3290 58 107 1556 
1557 <- 3290 : 3 | 3290 58 107 1557 
1558 <- 3290 : 3 | 3290 58 107 1558 
1559 <- 3290 : 3 | 3290 58 107 1559 
1560 <- 3290 : 3 | 3290 58 107 1560 
1561 <- 3245 : 2 | 3245 1450 1561 
1562 <- 3290 : 3 | 3290 58 107 1562 
1563 <- 3290 : 3 | 3290 58 107 1563 
1564 <- 3245 : 2 | 3245 1666 1564 
1565 <- 3290 : 3 | 3290 58 107 1565 
1566 <- 3290 : 3 | 3290 58 107 1566 
1567 <- 3437 : 2 | 3437 1085 1567 
1568 <- 3290 : 3 | 3290 58 107 1568 
1569 <- 3290 : 3 | 3290 58 107 1569 
1570 <- 3290 : 3 | 3290 58 107 1570 
1571 <- 3290 : 3 | 3290 58 107 1571 
1572 <- 3290 : 3 | 3290 58 107 1572 
1573 <- 3290 : 3 | 3290 58 107 1573 
1574 <- 3290 : 3 | 3290 58 107 1574 
1575 <- 3290 : 3 | 3290 58 107 1575 
1576 <- 3290 : 3 | 3290 58 107 1576 
1577 <- 3245 : 2 | 3245 1534 1577 
1578 <- 3290 : 3 | 3290 58 107 1578 
1579 <- 3290 : 3 | 3290 58 107 1579 
1580 <- 3290 : 3 | 3290 58 107 1580 
1581 <- 3290 : 3 | 3290 58 107 1581 
1582 <- 3290 : 3 | 3290 58 107 1582 
1583 <- 3290 : 3 | 3290 58 107 1583 
1584 <- 3290 : 3 | 3290 58 107 1584 
1585 <- 3245 : 2 | 3245 1666 1585 
1586 <- 3290 : 3 | 3290 58 107 1586 
1587 <- 3290 : 3 | 3290 58 107 1587 
1588 <- 3437 : 2 | 3437 1085 1588 
1589 <- 3290 : 3 | 3290 58 107 1589 
1590 <- 3233 : 2 | 3233 1405 1590 
1591 <- 3290 : 3 | 3290 58 107 1591 
1592 <- 3290 : 3 | 3290 58 107 1592 
1593 <- 3437 : 2 | 3437 1085 1593 
1594 <- 3410 : 2 | 3410 1419 1594 
1595 <- 3290 : 3 | 3290 58 107 1595 
1596 <- 3290 : 3 | 3290 58 107 1596 
1597 <- 3290 : 3 | 3290 58 107 1597 
1598 <- 3290 : 3 | 3290 58 107 1598 
1599 <- 3290 : 3 | 3290 58 107 1599 
1600 <- 3290 : 3 | 3290 58 107 1600 
1601 <- 3290 : 3 | 3290 58 107 1601 
1602 <- 3290 : 3 | 3290 58 107 1602 
1603 <- 3290 : 3 | 3290 58 107 1603 
1604 <- 3290 : 3 | 3290 58 107 1604 
1605 <- 3290 : 3 | 3290 58 107 1605 
1606 <- 3290 : 3 | 3290 58 107 1606 
1607 <- 3290 : 3 | 3290 58 107 1607 
1608 <- 3290 : 3 | 3290 58 107 1608 
1609 <- 3290 : 3 | 3290 58 107 1609 
1610 <- 3290 : 3 | 3290 58 107 1610 
1611 <- 3290 : 3 | 3290 58 107 1611 
1612 <- 3233 : 2 | 3233 1405 1612 
1613 <- 3290 : 3 | 3290 58 107 1613 
1614 <- 3233 : 2 | 3233 1405 1614 
1615 <- 3290 : 3 | 3290 58 107 1615 
1616 <- 3290 : 3 | 3290 58 107 1616 
1617 <- 3290 : 3 | 3290 58 107 1617 
1618 <- 3290 : 3 | 3290 58 107 1618 
1619 <- 3290 : 3 | 3290 58 107 1619 
1620 <- 3290 : 3 | 3290 58 107 1620 
1621 <- 3290 : 3 | 3290 58 107 1621 
1622 <- 3233 : 2 | 3233 1405 1622 
1623 <- 3290 : 3 | 3290 58 107 1623 
1624 <- 3290 : 3 | 3290 58 107 1624 
1625 <- 3290 : 3 | 3290 58 107 1625 
1626 <- 3290 : 3 | 3290 58 107 1626 
1627 <- 3290 : 3 | 3290 58 107 1627 
1628 <- 3290 : 3 | 3290 58 107 1628 
1629 <- 3290 : 3 | 3290 58 107 1629 
1630 <- 3290 : 3 | 3290 58 107 1630 
1631 <- 3290 : 3 | 3290 58 107 1631 
1632 <- 3290 : 3 | 3290 58 107 1632 
1633 <- 3290 : 3 | 3290 58 107 1633 
1634 <- 3290 : 3 | 3290 58 107 1634 
1635 <- 3290 : 3 | 3290 58 107 1635 
1636 <- 3290 : 3 | 3290 58 107 1636 
1637 <- 3233 : 2 | 3233 1405 1637 
1638 <- 3290 : 3 | 3290 58 107 1638 
1639 <- 3233 : 2 | 3233 1405 1639 
1640 <- 3290 : 3 | 3290 58 107 1640 
1641 <- 3290 : 3 | 3290 58 107 1641 
1642 <- 3263 : 1 | 3263 1642 
1643 <- 3290 : 3 | 3290 58 107 1643 
1644 <- 3290 : 3 | 3290 58 107 1644 
1645 <- 3290 : 3 | 3290 58 107 1645 
1646 <- 3290 : 3 | 3290 58 107 1646 
1647 <- 3290 : 3 | 3290 58 107 1647 
1648 <- 3290 : 3 | 3290 58 107 1648 
1649 <- 3290 : 3 | 3290 58 107 1649 
1650 <- 3290 : 3 | 3290 58 107 1650 
1651 <- 3290 : 3 | 3290 58 107 1651 
1652 <- 3290 : 3 | 3290 58 107 1652 
1653 <- 3290 : 3 | 3290 58 107 1653 
1654 <- 3290 : 3 | 3290 58 107 1654 
1655 <- 3290 : 3 | 3290 58 107 1655 
1656 <- 3263 : 1 | 3263 1656 
1657 <- 3290 : 3 | 3290 58 107 1657 
1658 <- 3290 : 3 | 3290 58 107 1658 
1659 <- 3290 : 3 | 3290 58 107 1659 
1660 <- 3290 : 3 | 3290 58 107 1660 
1661 <- 3290 : 3 | 3290 58 107 1661 
1662 <- 3290 : 3 | 3290 58 107 1662 
1663 <- 3290 : 3 | 3290 58 107 1663 
1664 <- 3290 : 3 | 3290 58 107 1664 
1665 <- 3290 : 3 | 3290 58 107 1665 
1666 <- 3245 : 1 | 3245 1666 
1667 <- 3290 : 3 | 3290 58 107 1667 
1668 <- 3290 : 3 | 3290 58 107 1668 
1669 <- 3290 : 3 | 3290 58 107 1669 
1670 <- 3263 : 2 | 3263 1642 1670 
1671 <- 3290 : 3 | 3290 58 107 1671 
1672 <- 3290 : 3 | 3290 58 107 1672 
1673 <- 3290 : 3 | 3290 58 107 1673 
1674 <- 3245 : 2 | 3245 990 1674 
1675 <- 3290 : 3 | 3290 58 107 1675 
1676 <- 3290 : 3 | 3290 58 107 1676 
1677 <- 3290 : 3 | 3290 58 107 1677 
1678 <- 3245 : 2 | 3245 990 1678 
1679 <- 3290 : 3 | 3290 58 107 1679 
1680 <- 3290 : 3 | 3290 58 107 1680 
1681 <- 3290 : 3 | 3290 58 107 1681 
1682 <- 3290 : 3 | 3290 58 107 1682 
1683 <- 3290 : 3 | 3290 58 107 1683 
1684 <- 3232 : 1 | 3232 1684 
1685 <- 3290 : 3 | 3290 58 107 1685 
1686 <- 3290 : 3 | 3290 58 107 1686 
1687 <- 3437 : 2 | 3437 1085 1687 
1688 <- 3290 : 3 | 3290 58 107 1688 
1689 <- 3290 : 3 | 3290 58 107 1689 
1690 <- 3290 : 3 | 3290 58 107 1690 
1691 <- 3290 : 3 | 3290 58 107 1691 
1692 <- 3290 : 3 | 3290 58 107 1692 
1693 <- 3290 : 3 | 3290 58 107 1693 
1694 <- 3290 : 3 | 3290 58 107 1694 
1695 <- 3290 : 3 | 3290 58 107 1695 
1696 <- 3290 : 3 | 3290 58 107 1696 
1697 <- 3290 : 3 | 3290 58 107 1697 
1698 <- 3290 : 3 | 3290 58 107 1698 
1699 <- 3290 : 3 | 3290 58 107 1699 
1700 <- 3290 : 3 | 3290 58 107 1700 
1701 <- 3245 : 2 | 3245 1505 1701 
1702 <- 3410 : 2 | 3410 1419 1702 
1703 <- 3290 : 3 | 3290 58 107 1703 
1704 <- 3290 : 3 | 3290 58 107 1704 
1705 <- 3437 : 2 | 3437 1085 1705 
