0 <- 414 : 2 | 414 34 0 
1731 <- 414 : 2 | 414 107 1731 
1732 <- 483 : 1 | 483 1732 
1733 <- 414 : 2 | 414 107 1733 
1734 <- 414 : 2 | 414 107 1734 
1735 <- 414 : 2 | 414 107 1735 
1736 <- 414 : 2 | 414 107 1736 
1737 <- 414 : 2 | 414 107 1737 
1738 <- 606 : 1 | 606 1738 
1739 <- 414 : 2 | 414 107 1739 
1740 <- 428 : 1 | 428 1740 
1741 <- 414 : 2 | 414 107 1741 
1742 <- 483 : 1 | 483 1742 
1743 <- 580 : 1 | 580 1743 
1744 <- 483 : 1 | 483 1744 
1745 <- 563 : 1 | 563 1745 
1746 <- 414 : 2 | 414 107 1746 
1747 <- 414 : 2 | 414 107 1747 
1748 <- 414 : 2 | 414 107 1748 
1749 <- 414 : 2 | 414 107 1749 
1750 <- 414 : 2 | 414 107 1750 
1751 <- 483 : 1 | 483 1751 
1752 <- 414 : 2 | 414 107 1752 
1753 <- 414 : 2 | 414 107 1753 
1754 <- 526 : 1 | 526 1754 
1755 <- 414 : 2 | 414 107 1755 
1756 <- 414 : 2 | 414 107 1756 
1757 <- 414 : 2 | 414 107 1757 
1758 <- 414 : 2 | 414 107 1758 
1759 <- 414 : 2 | 414 107 1759 
1760 <- 414 : 2 | 414 107 1760 
1761 <- 414 : 2 | 414 107 1761 
1762 <- 414 : 2 | 414 107 1762 
1763 <- 483 : 1 | 483 1763 
1764 <- 414 : 2 | 414 107 1764 
1765 <- 414 : 2 | 414 107 1765 
1766 <- 483 : 1 | 483 1766 
1767 <- 475 : 1 | 475 1767 
1768 <- 526 : 1 | 526 1768 
1769 <- 414 : 2 | 414 107 1769 
1770 <- 414 : 2 | 414 107 1770 
1771 <- 414 : 2 | 414 107 1771 
1772 <- 414 : 2 | 414 107 1772 
1773 <- 483 : 1 | 483 1773 
1774 <- 414 : 2 | 414 107 1774 
1775 <- 414 : 2 | 414 107 1775 
1776 <- 414 : 2 | 414 107 1776 
1777 <- 428 : 1 | 428 1777 
1778 <- 428 : 1 | 428 1778 
1779 <- 414 : 2 | 414 107 1779 
1780 <- 414 : 2 | 414 107 1780 
1781 <- 414 : 2 | 414 107 1781 
1782 <- 414 : 2 | 414 107 1782 
1783 <- 483 : 1 | 483 1783 
1784 <- 414 : 2 | 414 107 1784 
1785 <- 414 : 2 | 414 107 1785 
1786 <- 483 : 1 | 483 1786 
1787 <- 414 : 2 | 414 107 1787 
1788 <- 414 : 2 | 414 107 1788 
1789 <- 414 : 2 | 414 107 1789 
1790 <- 483 : 1 | 483 1790 
1791 <- 526 : 1 | 526 1791 
1792 <- 414 : 2 | 414 107 1792 
1793 <- 414 : 2 | 414 107 1793 
1794 <- 483 : 1 | 483 1794 
1795 <- 414 : 2 | 414 107 1795 
1796 <- 414 : 2 | 414 107 1796 
1797 <- 414 : 2 | 414 107 1797 
1798 <- 414 : 2 | 414 107 1798 
1799 <- 414 : 2 | 414 107 1799 
1800 <- 526 : 1 | 526 1800 
1801 <- 483 : 1 | 483 1801 
1802 <- 414 : 2 | 414 107 1802 
1803 <- 414 : 2 | 414 107 1803 
1804 <- 414 : 2 | 414 107 1804 
1805 <- 414 : 2 | 414 107 1805 
1806 <- 414 : 2 | 414 107 1806 
1807 <- 414 : 2 | 414 107 1807 
1808 <- 563 : 1 | 563 1808 
1809 <- 414 : 2 | 414 107 1809 
1810 <- 414 : 2 | 414 107 1810 
1811 <- 414 : 2 | 414 107 1811 
1812 <- 483 : 1 | 483 1812 
1813 <- 484 : 1 | 484 1813 
1814 <- 414 : 2 | 414 107 1814 
1815 <- 414 : 2 | 414 107 1815 
1816 <- 414 : 2 | 414 107 1816 
1817 <- 414 : 2 | 414 107 1817 
1818 <- 414 : 2 | 414 107 1818 
1819 <- 414 : 2 | 414 107 1819 
1820 <- 483 : 1 | 483 1820 
1821 <- 414 : 2 | 414 107 1821 
1822 <- 414 : 2 | 414 107 1822 
1823 <- 414 : 2 | 414 107 1823 
1824 <- 483 : 1 | 483 1824 
1825 <- 414 : 2 | 414 107 1825 
1826 <- 414 : 2 | 414 107 1826 
1827 <- 414 : 2 | 414 107 1827 
1828 <- 483 : 1 | 483 1828 
1829 <- 414 : 2 | 414 107 1829 
1830 <- 637 : 1 | 637 1830 
1831 <- 414 : 2 | 414 107 1831 
1832 <- 414 : 2 | 414 107 1832 
1833 <- 414 : 2 | 414 107 1833 
1834 <- 414 : 2 | 414 107 1834 
1835 <- 414 : 2 | 414 107 1835 
1836 <- 414 : 2 | 414 107 1836 
1837 <- 414 : 2 | 414 107 1837 
1838 <- 414 : 2 | 414 107 1838 
1839 <- 414 : 2 | 414 107 1839 
1840 <- 414 : 2 | 414 107 1840 
1841 <- 414 : 2 | 414 107 1841 
1842 <- 414 : 2 | 414 107 1842 
1843 <- 414 : 2 | 414 107 1843 
1844 <- 475 : 1 | 475 1844 
1845 <- 414 : 2 | 414 107 1845 
1846 <- 414 : 2 | 414 107 1846 
1847 <- 414 : 2 | 414 107 1847 
1848 <- 483 : 1 | 483 1848 
1849 <- 414 : 2 | 414 107 1849 
1850 <- 483 : 1 | 483 1850 
1851 <- 414 : 2 | 414 107 1851 
1852 <- 414 : 2 | 414 107 1852 
1853 <- 580 : 1 | 580 1853 
1854 <- 414 : 2 | 414 107 1854 
1855 <- 414 : 2 | 414 107 1855 
1856 <- 414 : 2 | 414 107 1856 
1857 <- 414 : 2 | 414 107 1857 
1858 <- 414 : 2 | 414 107 1858 
1859 <- 596 : 1 | 596 1859 
1860 <- 414 : 2 | 414 107 1860 
1861 <- 526 : 1 | 526 1861 
1862 <- 414 : 2 | 414 107 1862 
1863 <- 414 : 2 | 414 107 1863 
1864 <- 526 : 1 | 526 1864 
1865 <- 414 : 2 | 414 107 1865 
1866 <- 414 : 2 | 414 107 1866 
1867 <- 414 : 2 | 414 107 1867 
1868 <- 414 : 2 | 414 107 1868 
1869 <- 414 : 2 | 414 107 1869 
1870 <- 483 : 1 | 483 1870 
1871 <- 483 : 1 | 483 1871 
1872 <- 596 : 1 | 596 1872 
1873 <- 414 : 2 | 414 107 1873 
1874 <- 414 : 2 | 414 107 1874 
1875 <- 483 : 1 | 483 1875 
1876 <- 606 : 1 | 606 1876 
1877 <- 414 : 2 | 414 107 1877 
1878 <- 483 : 1 | 483 1878 
1879 <- 414 : 2 | 414 107 1879 
1880 <- 414 : 2 | 414 107 1880 
1881 <- 483 : 1 | 483 1881 
1882 <- 475 : 1 | 475 1882 
1883 <- 414 : 2 | 414 107 1883 
1884 <- 414 : 2 | 414 107 1884 
1885 <- 484 : 1 | 484 1885 
1886 <- 414 : 2 | 414 107 1886 
1887 <- 414 : 2 | 414 107 1887 
1888 <- 414 : 2 | 414 107 1888 
1889 <- 414 : 2 | 414 107 1889 
1890 <- 414 : 2 | 414 107 1890 
1891 <- 414 : 2 | 414 107 1891 
1892 <- 414 : 2 | 414 107 1892 
1893 <- 483 : 1 | 483 1893 
1894 <- 483 : 1 | 483 1894 
1895 <- 414 : 2 | 414 107 1895 
1896 <- 414 : 2 | 414 107 1896 
1897 <- 484 : 1 | 484 1897 
1898 <- 414 : 2 | 414 107 1898 
1899 <- 483 : 1 | 483 1899 
1900 <- 414 : 2 | 414 107 1900 
1901 <- 637 : 1 | 637 1901 
1902 <- 414 : 2 | 414 107 1902 
1903 <- 414 : 2 | 414 107 1903 
1904 <- 414 : 2 | 414 107 1904 
1905 <- 414 : 2 | 414 107 1905 
1906 <- 414 : 2 | 414 107 1906 
1907 <- 483 : 1 | 483 1907 
1908 <- 414 : 2 | 414 107 1908 
1909 <- 414 : 2 | 414 107 1909 
1910 <- 414 : 2 | 414 107 1910 
1911 <- 414 : 2 | 414 107 1911 
1912 <- 428 : 1 | 428 1912 
1913 <- 428 : 2 | 428 1912 1913 
1914 <- 428 : 2 | 428 1912 1914 
1915 <- 428 : 2 | 428 1912 1915 
1916 <- 428 : 2 | 428 1912 1916 
1917 <- 428 : 2 | 428 1912 1917 
1918 <- 428 : 2 | 428 1912 1918 
1919 <- 428 : 2 | 428 1912 1919 
1920 <- 428 : 2 | 428 1912 1920 
1921 <- 428 : 2 | 428 1912 1921 
1922 <- 428 : 2 | 428 1912 1922 
1923 <- 428 : 2 | 428 1912 1923 
1924 <- 428 : 2 | 428 1912 1924 
1925 <- 428 : 2 | 428 1912 1925 
1926 <- 428 : 2 | 428 1912 1926 
1927 <- 428 : 2 | 428 1912 1927 
1928 <- 428 : 2 | 428 1912 1928 
1929 <- 428 : 2 | 428 1912 1929 
1930 <- 428 : 2 | 428 1912 1930 
1931 <- 428 : 2 | 428 1912 1931 
1932 <- 428 : 2 | 428 1912 1932 
1933 <- 428 : 2 | 428 1912 1933 
1934 <- 428 : 2 | 428 1912 1934 
1935 <- 428 : 2 | 428 1912 1935 
1936 <- 428 : 2 | 428 1912 1936 
1937 <- 428 : 2 | 428 1912 1937 
1938 <- 428 : 2 | 428 1912 1938 
1939 <- 428 : 2 | 428 1912 1939 
1940 <- 428 : 2 | 428 1912 1940 
1941 <- 428 : 2 | 428 1912 1941 
1942 <- 428 : 2 | 428 1912 1942 
1943 <- 428 : 2 | 428 1912 1943 
1944 <- 428 : 2 | 428 1912 1944 
1945 <- 428 : 2 | 428 1912 1945 
1946 <- 428 : 2 | 428 1912 1946 
1947 <- 428 : 2 | 428 1912 1947 
1948 <- 428 : 2 | 428 1912 1948 
1949 <- 428 : 2 | 428 1912 1949 
1950 <- 428 : 2 | 428 1912 1950 
1951 <- 428 : 2 | 428 1912 1951 
1952 <- 428 : 2 | 428 1912 1952 
1953 <- 428 : 2 | 428 1912 1953 
1954 <- 428 : 2 | 428 1912 1954 
1955 <- 428 : 2 | 428 1912 1955 
1956 <- 428 : 2 | 428 1912 1956 
1957 <- 428 : 2 | 428 1912 1957 
1958 <- 428 : 2 | 428 1912 1958 
1959 <- 428 : 2 | 428 1912 1959 
1960 <- 428 : 2 | 428 1912 1960 
1961 <- 428 : 2 | 428 1912 1961 
1962 <- 428 : 2 | 428 1912 1962 
1963 <- 428 : 2 | 428 1912 1963 
1964 <- 428 : 2 | 428 1912 1964 
1965 <- 428 : 2 | 428 1912 1965 
1966 <- 428 : 2 | 428 1912 1966 
1967 <- 563 : 1 | 563 1967 
1968 <- 428 : 2 | 428 1912 1968 
1969 <- 428 : 2 | 428 1912 1969 
1970 <- 428 : 2 | 428 1912 1970 
1971 <- 428 : 2 | 428 1912 1971 
1972 <- 428 : 2 | 428 1912 1972 
1973 <- 428 : 2 | 428 1912 1973 
1974 <- 428 : 2 | 428 1912 1974 
1975 <- 428 : 2 | 428 1912 1975 
1976 <- 428 : 2 | 428 1912 1976 
1977 <- 428 : 2 | 428 1912 1977 
1978 <- 428 : 2 | 428 1912 1978 
1979 <- 428 : 2 | 428 1912 1979 
1980 <- 428 : 2 | 428 1912 1980 
1981 <- 428 : 2 | 428 1912 1981 
1982 <- 428 : 2 | 428 1912 1982 
1983 <- 428 : 2 | 428 1912 1983 
1984 <- 428 : 2 | 428 1912 1984 
1985 <- 428 : 2 | 428 1912 1985 
1986 <- 428 : 2 | 428 1912 1986 
1987 <- 428 : 2 | 428 1912 1987 
1988 <- 428 : 2 | 428 1912 1988 
1989 <- 428 : 2 | 428 1912 1989 
1990 <- 428 : 2 | 428 1912 1990 
1991 <- 428 : 2 | 428 1912 1991 
1992 <- 428 : 2 | 428 1912 1992 
1993 <- 428 : 2 | 428 1912 1993 
1994 <- 428 : 2 | 428 1912 1994 
1995 <- 428 : 2 | 428 1912 1995 
1996 <- 428 : 2 | 428 1912 1996 
1997 <- 428 : 2 | 428 1912 1997 
1998 <- 428 : 2 | 428 1912 1998 
1999 <- 428 : 2 | 428 1912 1999 
2000 <- 428 : 2 | 428 1912 2000 
2001 <- 428 : 2 | 428 1912 2001 
2002 <- 428 : 2 | 428 1912 2002 
2003 <- 428 : 2 | 428 1912 2003 
2004 <- 428 : 2 | 428 1912 2004 
2005 <- 428 : 2 | 428 1912 2005 
2006 <- 428 : 2 | 428 1912 2006 
2007 <- 428 : 2 | 428 1912 2007 
2008 <- 428 : 2 | 428 1912 2008 
2009 <- 428 : 2 | 428 1912 2009 
2010 <- 428 : 2 | 428 1912 2010 
2011 <- 428 : 2 | 428 1912 2011 
2012 <- 428 : 2 | 428 1912 2012 
2013 <- 428 : 2 | 428 1912 2013 
2014 <- 428 : 2 | 428 1912 2014 
2015 <- 428 : 2 | 428 1912 2015 
2016 <- 428 : 2 | 428 1912 2016 
2017 <- 428 : 2 | 428 1912 2017 
2018 <- 428 : 2 | 428 1912 2018 
2019 <- 428 : 2 | 428 1912 2019 
2020 <- 428 : 2 | 428 1912 2020 
2021 <- 428 : 2 | 428 1912 2021 
2022 <- 428 : 2 | 428 1912 2022 
2023 <- 428 : 2 | 428 1912 2023 
2024 <- 428 : 2 | 428 1912 2024 
2025 <- 428 : 2 | 428 1912 2025 
2026 <- 428 : 2 | 428 1912 2026 
2027 <- 428 : 2 | 428 1912 2027 
2028 <- 428 : 2 | 428 1912 2028 
2029 <- 428 : 2 | 428 1912 2029 
2030 <- 428 : 2 | 428 1912 2030 
2031 <- 428 : 2 | 428 1912 2031 
2032 <- 428 : 2 | 428 1912 2032 
2033 <- 428 : 2 | 428 1912 2033 
2034 <- 428 : 2 | 428 1912 2034 
2035 <- 428 : 2 | 428 1912 2035 
2036 <- 428 : 2 | 428 1912 2036 
2037 <- 428 : 2 | 428 1912 2037 
2038 <- 428 : 2 | 428 1912 2038 
2039 <- 428 : 2 | 428 1912 2039 
2040 <- 428 : 2 | 428 1912 2040 
2041 <- 428 : 2 | 428 1912 2041 
2042 <- 428 : 2 | 428 1912 2042 
2043 <- 428 : 2 | 428 1912 2043 
2044 <- 428 : 2 | 428 1912 2044 
2045 <- 428 : 2 | 428 1912 2045 
2046 <- 428 : 2 | 428 1912 2046 
2047 <- 428 : 2 | 428 1912 2047 
2048 <- 428 : 2 | 428 1912 2048 
2049 <- 428 : 2 | 428 1912 2049 
2050 <- 428 : 2 | 428 1912 2050 
2051 <- 428 : 2 | 428 1912 2051 
2052 <- 428 : 2 | 428 1912 2052 
2053 <- 428 : 2 | 428 1912 2053 
2054 <- 428 : 2 | 428 1912 2054 
2055 <- 428 : 2 | 428 1912 2055 
2056 <- 428 : 2 | 428 1912 2056 
2057 <- 428 : 2 | 428 1912 2057 
2058 <- 428 : 2 | 428 1912 2058 
2059 <- 428 : 2 | 428 1912 2059 
2060 <- 428 : 2 | 428 1912 2060 
2061 <- 428 : 2 | 428 1912 2061 
2062 <- 428 : 2 | 428 1912 2062 
2063 <- 428 : 2 | 428 1912 2063 
2064 <- 428 : 2 | 428 1912 2064 
2065 <- 428 : 2 | 428 1912 2065 
2066 <- 428 : 2 | 428 1912 2066 
2067 <- 428 : 2 | 428 1912 2067 
2068 <- 428 : 2 | 428 1912 2068 
2069 <- 428 : 2 | 428 1912 2069 
2070 <- 428 : 2 | 428 1912 2070 
2071 <- 428 : 2 | 428 1912 2071 
2072 <- 428 : 2 | 428 1912 2072 
2073 <- 428 : 2 | 428 1912 2073 
2074 <- 428 : 2 | 428 1912 2074 
2075 <- 428 : 2 | 428 1912 2075 
2076 <- 428 : 2 | 428 1912 2076 
2077 <- 428 : 2 | 428 1912 2077 
2078 <- 428 : 2 | 428 1912 2078 
2079 <- 428 : 2 | 428 1912 2079 
2080 <- 428 : 2 | 428 1912 2080 
2081 <- 428 : 2 | 428 1912 2081 
2082 <- 428 : 2 | 428 1912 2082 
2083 <- 428 : 2 | 428 1912 2083 
2084 <- 428 : 2 | 428 1912 2084 
2085 <- 428 : 2 | 428 1912 2085 
2086 <- 428 : 2 | 428 1912 2086 
2087 <- 428 : 2 | 428 1912 2087 
2088 <- 428 : 2 | 428 1912 2088 
2089 <- 428 : 2 | 428 1912 2089 
2090 <- 428 : 2 | 428 1912 2090 
2091 <- 428 : 2 | 428 1912 2091 
2092 <- 428 : 2 | 428 1912 2092 
2093 <- 428 : 2 | 428 1912 2093 
2094 <- 428 : 2 | 428 1912 2094 
2095 <- 428 : 2 | 428 1912 2095 
2096 <- 428 : 2 | 428 1912 2096 
2097 <- 428 : 2 | 428 1912 2097 
2098 <- 428 : 2 | 428 1912 2098 
2099 <- 428 : 2 | 428 1912 2099 
2100 <- 428 : 2 | 428 1912 2100 
2101 <- 428 : 2 | 428 1912 2101 
2102 <- 428 : 2 | 428 1912 2102 
2103 <- 428 : 2 | 428 1912 2103 
2104 <- 428 : 2 | 428 1912 2104 
2105 <- 428 : 2 | 428 1912 2105 
2106 <- 428 : 2 | 428 1912 2106 
2107 <- 428 : 2 | 428 1912 2107 
2108 <- 428 : 2 | 428 1912 2108 
2109 <- 428 : 2 | 428 1912 2109 
2110 <- 428 : 2 | 428 1912 2110 
2111 <- 428 : 2 | 428 1912 2111 
2112 <- 428 : 2 | 428 1912 2112 
2113 <- 428 : 2 | 428 1912 2113 
2114 <- 428 : 2 | 428 1912 2114 
2115 <- 428 : 2 | 428 1912 2115 
2116 <- 428 : 2 | 428 1912 2116 
2117 <- 428 : 2 | 428 1912 2117 
2118 <- 428 : 2 | 428 1912 2118 
2119 <- 428 : 2 | 428 1912 2119 
2120 <- 428 : 2 | 428 1912 2120 
2121 <- 428 : 2 | 428 1912 2121 
2122 <- 428 : 2 | 428 1912 2122 
2123 <- 428 : 2 | 428 1912 2123 
2124 <- 428 : 2 | 428 1912 2124 
2125 <- 428 : 2 | 428 1912 2125 
2126 <- 428 : 2 | 428 1912 2126 
2127 <- 428 : 2 | 428 1912 2127 
2128 <- 428 : 2 | 428 1912 2128 
2129 <- 428 : 2 | 428 1912 2129 
2130 <- 428 : 2 | 428 1912 2130 
2131 <- 428 : 2 | 428 1912 2131 
2132 <- 428 : 2 | 428 1912 2132 
2133 <- 428 : 2 | 428 1912 2133 
2134 <- 428 : 2 | 428 1912 2134 
2135 <- 428 : 2 | 428 1912 2135 
2136 <- 428 : 2 | 428 1912 2136 
2137 <- 428 : 2 | 428 1912 2137 
2138 <- 428 : 2 | 428 1912 2138 
2139 <- 428 : 2 | 428 1912 2139 
2140 <- 428 : 2 | 428 1912 2140 
2141 <- 428 : 2 | 428 1912 2141 
2142 <- 428 : 2 | 428 1912 2142 
2143 <- 428 : 2 | 428 1912 2143 
2144 <- 428 : 2 | 428 1912 2144 
2145 <- 428 : 2 | 428 1912 2145 
2146 <- 428 : 2 | 428 1912 2146 
2147 <- 428 : 2 | 428 1912 2147 
2148 <- 428 : 2 | 428 1912 2148 
2149 <- 428 : 2 | 428 1912 2149 
2150 <- 428 : 2 | 428 1912 2150 
2151 <- 428 : 2 | 428 1912 2151 
2152 <- 428 : 2 | 428 1912 2152 
2153 <- 428 : 2 | 428 1912 2153 
2154 <- 428 : 2 | 428 1912 2154 
2155 <- 428 : 2 | 428 1912 2155 
2156 <- 428 : 2 | 428 1912 2156 
2157 <- 428 : 2 | 428 1912 2157 
2158 <- 428 : 2 | 428 1912 2158 
2159 <- 428 : 2 | 428 1912 2159 
2160 <- 428 : 2 | 428 1912 2160 
2161 <- 428 : 2 | 428 1912 2161 
2162 <- 428 : 2 | 428 1912 2162 
2163 <- 428 : 2 | 428 1912 2163 
2164 <- 428 : 2 | 428 1912 2164 
2165 <- 428 : 2 | 428 1912 2165 
2166 <- 428 : 2 | 428 1912 2166 
2167 <- 428 : 2 | 428 1912 2167 
2168 <- 428 : 2 | 428 1912 2168 
2169 <- 428 : 2 | 428 1912 2169 
2170 <- 428 : 2 | 428 1912 2170 
2171 <- 428 : 2 | 428 1912 2171 
2172 <- 428 : 2 | 428 1912 2172 
2173 <- 428 : 2 | 428 1912 2173 
2174 <- 428 : 2 | 428 1912 2174 
2175 <- 428 : 2 | 428 1912 2175 
2176 <- 428 : 2 | 428 1912 2176 
2177 <- 428 : 2 | 428 1912 2177 
2178 <- 428 : 2 | 428 1912 2178 
2179 <- 428 : 2 | 428 1912 2179 
2180 <- 428 : 2 | 428 1912 2180 
2181 <- 428 : 2 | 428 1912 2181 
2182 <- 428 : 2 | 428 1912 2182 
2183 <- 428 : 2 | 428 1912 2183 
2184 <- 428 : 2 | 428 1912 2184 
2185 <- 428 : 2 | 428 1912 2185 
2186 <- 428 : 2 | 428 1912 2186 
2187 <- 428 : 2 | 428 1912 2187 
2188 <- 428 : 2 | 428 1912 2188 
2189 <- 428 : 2 | 428 1912 2189 
2190 <- 428 : 2 | 428 1912 2190 
2191 <- 428 : 2 | 428 1912 2191 
2192 <- 428 : 2 | 428 1912 2192 
2193 <- 428 : 2 | 428 1912 2193 
2194 <- 428 : 2 | 428 1912 2194 
2195 <- 428 : 2 | 428 1912 2195 
2196 <- 428 : 2 | 428 1912 2196 
2197 <- 428 : 2 | 428 1912 2197 
2198 <- 428 : 2 | 428 1912 2198 
2199 <- 428 : 2 | 428 1912 2199 
2200 <- 428 : 2 | 428 1912 2200 
2201 <- 428 : 2 | 428 1912 2201 
2202 <- 428 : 2 | 428 1912 2202 
2203 <- 428 : 2 | 428 1912 2203 
2204 <- 428 : 2 | 428 1912 2204 
2205 <- 428 : 2 | 428 1912 2205 
2206 <- 428 : 2 | 428 1912 2206 
2207 <- 428 : 2 | 428 1912 2207 
2208 <- 428 : 2 | 428 1912 2208 
2209 <- 428 : 2 | 428 1912 2209 
2210 <- 428 : 2 | 428 1912 2210 
2211 <- 428 : 2 | 428 1912 2211 
2212 <- 428 : 2 | 428 1912 2212 
2213 <- 428 : 2 | 428 1912 2213 
2214 <- 428 : 2 | 428 1912 2214 
2215 <- 428 : 2 | 428 1912 2215 
2216 <- 428 : 2 | 428 1912 2216 
2217 <- 428 : 2 | 428 1912 2217 
2218 <- 428 : 2 | 428 1912 2218 
2219 <- 428 : 2 | 428 1912 2219 
2220 <- 428 : 2 | 428 1912 2220 
2221 <- 428 : 2 | 428 1912 2221 
2222 <- 428 : 2 | 428 1912 2222 
2223 <- 428 : 2 | 428 1912 2223 
2224 <- 428 : 2 | 428 1912 2224 
2225 <- 428 : 2 | 428 1912 2225 
2226 <- 428 : 2 | 428 1912 2226 
2227 <- 428 : 2 | 428 1912 2227 
2228 <- 428 : 2 | 428 1912 2228 
2229 <- 428 : 2 | 428 1912 2229 
2230 <- 428 : 2 | 428 1912 2230 
2231 <- 428 : 2 | 428 1912 2231 
2232 <- 428 : 2 | 428 1912 2232 
2233 <- 428 : 2 | 428 1912 2233 
2234 <- 428 : 2 | 428 1912 2234 
2235 <- 428 : 2 | 428 1912 2235 
2236 <- 428 : 2 | 428 1912 2236 
2237 <- 428 : 2 | 428 1912 2237 
2238 <- 428 : 2 | 428 1912 2238 
2239 <- 428 : 2 | 428 1912 2239 
2240 <- 428 : 2 | 428 1912 2240 
2241 <- 428 : 2 | 428 1912 2241 
2242 <- 428 : 2 | 428 1912 2242 
2243 <- 428 : 2 | 428 1912 2243 
2244 <- 428 : 2 | 428 1912 2244 
2245 <- 428 : 2 | 428 1912 2245 
2246 <- 428 : 2 | 428 1912 2246 
2247 <- 428 : 2 | 428 1912 2247 
2248 <- 428 : 2 | 428 1912 2248 
2249 <- 428 : 2 | 428 1912 2249 
2250 <- 428 : 2 | 428 1912 2250 
2251 <- 428 : 2 | 428 1912 2251 
2252 <- 428 : 2 | 428 1912 2252 
2253 <- 428 : 2 | 428 1912 2253 
2254 <- 428 : 2 | 428 1912 2254 
2255 <- 428 : 2 | 428 1912 2255 
2256 <- 428 : 2 | 428 1912 2256 
2257 <- 428 : 2 | 428 1912 2257 
2258 <- 428 : 2 | 428 1912 2258 
2259 <- 428 : 2 | 428 1912 2259 
2260 <- 428 : 2 | 428 1912 2260 
2261 <- 428 : 2 | 428 1912 2261 
2262 <- 428 : 2 | 428 1912 2262 
2263 <- 428 : 2 | 428 1912 2263 
2264 <- 428 : 2 | 428 1912 2264 
2265 <- 428 : 2 | 428 1912 2265 
2266 <- 428 : 2 | 428 1912 2266 
2267 <- 428 : 2 | 428 1912 2267 
2268 <- 428 : 2 | 428 1912 2268 
2269 <- 428 : 2 | 428 1912 2269 
2270 <- 428 : 2 | 428 1912 2270 
2271 <- 428 : 2 | 428 1912 2271 
2272 <- 428 : 2 | 428 1912 2272 
2273 <- 428 : 2 | 428 1912 2273 
2274 <- 428 : 2 | 428 1912 2274 
2275 <- 428 : 2 | 428 1912 2275 
2276 <- 428 : 2 | 428 1912 2276 
2277 <- 428 : 2 | 428 1912 2277 
2278 <- 428 : 2 | 428 1912 2278 
2279 <- 428 : 2 | 428 1912 2279 
2280 <- 428 : 2 | 428 1912 2280 
2281 <- 428 : 2 | 428 1912 2281 
2282 <- 428 : 2 | 428 1912 2282 
2283 <- 428 : 2 | 428 1912 2283 
2284 <- 428 : 2 | 428 1912 2284 
2285 <- 428 : 2 | 428 1912 2285 
2286 <- 428 : 2 | 428 1912 2286 
2287 <- 428 : 2 | 428 1912 2287 
2288 <- 428 : 2 | 428 1912 2288 
2289 <- 428 : 2 | 428 1912 2289 
2290 <- 428 : 2 | 428 1912 2290 
2291 <- 428 : 2 | 428 1912 2291 
2292 <- 428 : 2 | 428 1912 2292 
2293 <- 428 : 2 | 428 1912 2293 
2294 <- 428 : 2 | 428 1912 2294 
2295 <- 428 : 2 | 428 1912 2295 
2296 <- 428 : 2 | 428 1912 2296 
2297 <- 428 : 2 | 428 1912 2297 
2298 <- 428 : 2 | 428 1912 2298 
2299 <- 428 : 2 | 428 1912 2299 
2300 <- 428 : 2 | 428 1912 2300 
2301 <- 428 : 2 | 428 1912 2301 
2302 <- 428 : 2 | 428 1912 2302 
2303 <- 428 : 2 | 428 1912 2303 
2304 <- 428 : 2 | 428 1912 2304 
2305 <- 428 : 2 | 428 1912 2305 
2306 <- 428 : 2 | 428 1912 2306 
2307 <- 428 : 2 | 428 1912 2307 
2308 <- 428 : 2 | 428 1912 2308 
2309 <- 428 : 2 | 428 1912 2309 
2310 <- 428 : 2 | 428 1912 2310 
2311 <- 428 : 2 | 428 1912 2311 
2312 <- 428 : 2 | 428 1912 2312 
2313 <- 428 : 2 | 428 1912 2313 
2314 <- 428 : 2 | 428 1912 2314 
2315 <- 428 : 2 | 428 1912 2315 
2316 <- 428 : 2 | 428 1912 2316 
2317 <- 428 : 2 | 428 1912 2317 
2318 <- 428 : 2 | 428 1912 2318 
2319 <- 428 : 2 | 428 1912 2319 
2320 <- 428 : 2 | 428 1912 2320 
2321 <- 428 : 2 | 428 1912 2321 
2322 <- 428 : 2 | 428 1912 2322 
2323 <- 428 : 2 | 428 1912 2323 
2324 <- 428 : 2 | 428 1912 2324 
2325 <- 428 : 2 | 428 1912 2325 
2326 <- 428 : 2 | 428 1912 2326 
2327 <- 428 : 2 | 428 1912 2327 
2328 <- 428 : 2 | 428 1912 2328 
2329 <- 428 : 2 | 428 1912 2329 
2330 <- 428 : 2 | 428 1912 2330 
2331 <- 428 : 2 | 428 1912 2331 
2332 <- 428 : 2 | 428 1912 2332 
2333 <- 428 : 2 | 428 1912 2333 
2334 <- 428 : 2 | 428 1912 2334 
2335 <- 428 : 2 | 428 1912 2335 
2336 <- 428 : 2 | 428 1912 2336 
2337 <- 428 : 2 | 428 1912 2337 
2338 <- 428 : 2 | 428 1912 2338 
2339 <- 428 : 2 | 428 1912 2339 
2340 <- 428 : 2 | 428 1912 2340 
2341 <- 428 : 2 | 428 1912 2341 
2342 <- 428 : 2 | 428 1912 2342 
2343 <- 428 : 2 | 428 1912 2343 
2344 <- 428 : 2 | 428 1912 2344 
2345 <- 428 : 2 | 428 1912 2345 
2346 <- 428 : 2 | 428 1912 2346 
2347 <- 428 : 2 | 428 1912 2347 
2348 <- 428 : 2 | 428 1912 2348 
2349 <- 428 : 2 | 428 1912 2349 
2350 <- 428 : 2 | 428 1912 2350 
