0 <- 896 : 2 | 896 107 0 
1745 <- 924 : 1 | 924 1745 
1746 <- 906 : 1 | 906 1746 
1747 <- 903 : 1 | 903 1747 
1748 <- 944 : 1 | 944 1748 
1749 <- 937 : 1 | 937 1749 
1750 <- 916 : 1 | 916 1750 
1751 <- 896 : 1 | 896 1751 
1752 <- 916 : 1 | 916 1752 
1753 <- 916 : 1 | 916 1753 
1754 <- 916 : 1 | 916 1754 
1755 <- 896 : 2 | 896 107 1755 
1756 <- 944 : 1 | 944 1756 
1757 <- 906 : 1 | 906 1757 
1758 <- 923 : 1 | 923 1758 
1759 <- 1000 : 1 | 1000 1759 
1760 <- 1070 : 1 | 1070 1760 
1761 <- 921 : 1 | 921 1761 
1762 <- 896 : 2 | 896 107 1762 
1763 <- 915 : 1 | 915 1763 
1764 <- 896 : 1 | 896 1764 
1765 <- 897 : 1 | 897 1765 
1766 <- 915 : 1 | 915 1766 
1767 <- 936 : 1 | 936 1767 
1768 <- 897 : 1 | 897 1768 
1769 <- 897 : 1 | 897 1769 
1770 <- 917 : 1 | 917 1770 
1771 <- 906 : 1 | 906 1771 
1772 <- 967 : 1 | 967 1772 
1773 <- 930 : 1 | 930 1773 
1774 <- 925 : 1 | 925 1774 
1775 <- 932 : 1 | 932 1775 
1776 <- 910 : 1 | 910 1776 
1777 <- 1013 : 1 | 1013 1777 
1778 <- 915 : 1 | 915 1778 
1779 <- 1003 : 1 | 1003 1779 
1780 <- 922 : 1 | 922 1780 
1781 <- 924 : 1 | 924 1781 
1782 <- 897 : 1 | 897 1782 
1783 <- 896 : 1 | 896 1783 
1784 <- 992 : 1 | 992 1784 
1785 <- 917 : 1 | 917 1785 
1786 <- 896 : 1 | 896 1786 
1787 <- 901 : 1 | 901 1787 
1788 <- 909 : 1 | 909 1788 
1789 <- 960 : 1 | 960 1789 
1790 <- 896 : 1 | 896 1790 
1791 <- 897 : 1 | 897 1791 
1792 <- 920 : 1 | 920 1792 
1793 <- 916 : 1 | 916 1793 
1794 <- 933 : 1 | 933 1794 
1795 <- 906 : 1 | 906 1795 
1796 <- 906 : 1 | 906 1796 
1797 <- 896 : 2 | 896 107 1797 
1798 <- 901 : 1 | 901 1798 
1799 <- 897 : 1 | 897 1799 
1800 <- 906 : 1 | 906 1800 
1801 <- 915 : 1 | 915 1801 
1802 <- 963 : 1 | 963 1802 
1803 <- 1085 : 1 | 1085 1803 
1804 <- 906 : 1 | 906 1804 
1805 <- 897 : 1 | 897 1805 
1806 <- 908 : 1 | 908 1806 
1807 <- 913 : 1 | 913 1807 
1808 <- 910 : 1 | 910 1808 
1809 <- 916 : 1 | 916 1809 
1810 <- 926 : 1 | 926 1810 
1811 <- 906 : 1 | 906 1811 
1812 <- 896 : 1 | 896 1812 
1813 <- 913 : 1 | 913 1813 
1814 <- 968 : 1 | 968 1814 
1815 <- 944 : 1 | 944 1815 
1816 <- 906 : 1 | 906 1816 
1817 <- 922 : 1 | 922 1817 
1818 <- 913 : 1 | 913 1818 
1819 <- 925 : 1 | 925 1819 
1820 <- 898 : 1 | 898 1820 
1821 <- 966 : 1 | 966 1821 
1822 <- 1050 : 1 | 1050 1822 
1823 <- 916 : 1 | 916 1823 
1824 <- 896 : 1 | 896 1824 
1825 <- 900 : 1 | 900 1825 
1826 <- 921 : 1 | 921 1826 
1827 <- 906 : 1 | 906 1827 
1828 <- 917 : 1 | 917 1828 
1829 <- 931 : 1 | 931 1829 
1830 <- 924 : 1 | 924 1830 
1831 <- 927 : 1 | 927 1831 
1832 <- 947 : 1 | 947 1832 
1833 <- 921 : 1 | 921 1833 
1834 <- 896 : 2 | 896 107 1834 
1835 <- 897 : 1 | 897 1835 
1836 <- 925 : 1 | 925 1836 
1837 <- 901 : 1 | 901 1837 
1838 <- 929 : 1 | 929 1838 
1839 <- 916 : 1 | 916 1839 
1840 <- 985 : 1 | 985 1840 
1841 <- 896 : 1 | 896 1841 
1842 <- 897 : 1 | 897 1842 
1843 <- 932 : 1 | 932 1843 
1844 <- 915 : 1 | 915 1844 
1845 <- 907 : 1 | 907 1845 
1846 <- 897 : 1 | 897 1846 
1847 <- 970 : 1 | 970 1847 
1848 <- 898 : 1 | 898 1848 
1849 <- 916 : 1 | 916 1849 
1850 <- 896 : 1 | 896 1850 
1851 <- 927 : 1 | 927 1851 
1852 <- 951 : 1 | 951 1852 
1853 <- 1025 : 1 | 1025 1853 
1854 <- 896 : 2 | 896 107 1854 
1855 <- 1037 : 1 | 1037 1855 
1856 <- 982 : 1 | 982 1856 
1857 <- 896 : 1 | 896 1857 
1858 <- 922 : 1 | 922 1858 
1859 <- 896 : 1 | 896 1859 
1860 <- 920 : 1 | 920 1860 
1861 <- 897 : 1 | 897 1861 
1862 <- 896 : 1 | 896 1862 
1863 <- 897 : 1 | 897 1863 
1864 <- 916 : 1 | 916 1864 
1865 <- 1150 : 1 | 1150 1865 
1866 <- 908 : 1 | 908 1866 
1867 <- 906 : 1 | 906 1867 
1868 <- 916 : 1 | 916 1868 
1869 <- 1041 : 1 | 1041 1869 
1870 <- 930 : 1 | 930 1870 
1871 <- 896 : 1 | 896 1871 
1872 <- 896 : 1 | 896 1872 
1873 <- 896 : 1 | 896 1873 
1874 <- 978 : 1 | 978 1874 
1875 <- 896 : 1 | 896 1875 
1876 <- 917 : 1 | 917 1876 
1877 <- 906 : 1 | 906 1877 
1878 <- 930 : 1 | 930 1878 
1879 <- 916 : 1 | 916 1879 
1880 <- 901 : 1 | 901 1880 
1881 <- 913 : 1 | 913 1881 
1882 <- 914 : 1 | 914 1882 
1883 <- 973 : 1 | 973 1883 
1884 <- 1015 : 1 | 1015 1884 
1885 <- 913 : 1 | 913 1885 
1886 <- 925 : 1 | 925 1886 
1887 <- 1204 : 1 | 1204 1887 
1888 <- 897 : 1 | 897 1888 
1889 <- 909 : 1 | 909 1889 
1890 <- 1002 : 1 | 1002 1890 
1891 <- 906 : 1 | 906 1891 
1892 <- 901 : 1 | 901 1892 
1893 <- 896 : 1 | 896 1893 
1894 <- 917 : 1 | 917 1894 
1895 <- 901 : 1 | 901 1895 
1896 <- 1043 : 1 | 1043 1896 
1897 <- 913 : 1 | 913 1897 
1898 <- 932 : 1 | 932 1898 
1899 <- 896 : 1 | 896 1899 
1900 <- 916 : 1 | 916 1900 
1901 <- 1025 : 1 | 1025 1901 
1902 <- 916 : 1 | 916 1902 
1903 <- 896 : 1 | 896 1903 
1904 <- 940 : 1 | 940 1904 
1905 <- 1050 : 1 | 1050 1905 
1906 <- 917 : 1 | 917 1906 
1907 <- 917 : 1 | 917 1907 
1908 <- 1033 : 1 | 1033 1908 
1909 <- 922 : 1 | 922 1909 
1910 <- 913 : 1 | 913 1910 
1911 <- 1008 : 1 | 1008 1911 
1912 <- 915 : 2 | 915 428 1912 
1913 <- 1029 : 2 | 1029 1577 1913 
1914 <- 915 : 3 | 915 428 1912 1914 
1915 <- 915 : 3 | 915 428 1912 1915 
1916 <- 1029 : 2 | 1029 1577 1916 
1917 <- 915 : 3 | 915 428 1912 1917 
1918 <- 915 : 3 | 915 428 1912 1918 
1919 <- 915 : 3 | 915 428 1912 1919 
1920 <- 908 : 2 | 908 1465 1920 
1921 <- 915 : 3 | 915 428 1912 1921 
1922 <- 915 : 3 | 915 428 1912 1922 
1923 <- 915 : 3 | 915 428 1912 1923 
1924 <- 915 : 3 | 915 428 1912 1924 
1925 <- 915 : 3 | 915 428 1912 1925 
1926 <- 916 : 2 | 916 1718 1926 
1927 <- 915 : 3 | 915 428 1912 1927 
1928 <- 915 : 3 | 915 428 1912 1928 
1929 <- 915 : 3 | 915 428 1912 1929 
1930 <- 915 : 3 | 915 428 1912 1930 
1931 <- 915 : 3 | 915 428 1912 1931 
1932 <- 1029 : 2 | 1029 1577 1932 
1933 <- 915 : 3 | 915 428 1912 1933 
1934 <- 915 : 3 | 915 428 1912 1934 
1935 <- 915 : 3 | 915 428 1912 1935 
1936 <- 915 : 3 | 915 428 1912 1936 
1937 <- 915 : 3 | 915 428 1912 1937 
1938 <- 915 : 3 | 915 428 1912 1938 
1939 <- 916 : 3 | 916 1718 136 1939 
1940 <- 1029 : 2 | 1029 1577 1940 
1941 <- 908 : 2 | 908 1465 1941 
1942 <- 915 : 3 | 915 428 1912 1942 
1943 <- 915 : 3 | 915 428 1912 1943 
1944 <- 915 : 3 | 915 428 1912 1944 
1945 <- 908 : 2 | 908 1465 1945 
1946 <- 915 : 3 | 915 428 1912 1946 
1947 <- 1029 : 2 | 1029 1577 1947 
1948 <- 908 : 2 | 908 1465 1948 
1949 <- 915 : 3 | 915 428 1912 1949 
1950 <- 915 : 3 | 915 428 1912 1950 
1951 <- 916 : 3 | 916 1718 136 1951 
1952 <- 915 : 3 | 915 428 1912 1952 
1953 <- 915 : 3 | 915 428 1912 1953 
1954 <- 1029 : 2 | 1029 1577 1954 
1955 <- 916 : 2 | 916 1718 1955 
1956 <- 915 : 3 | 915 428 1912 1956 
1957 <- 915 : 3 | 915 428 1912 1957 
1958 <- 915 : 3 | 915 428 1912 1958 
1959 <- 908 : 2 | 908 1465 1959 
1960 <- 915 : 3 | 915 428 1912 1960 
1961 <- 915 : 3 | 915 428 1912 1961 
1962 <- 915 : 3 | 915 428 1912 1962 
1963 <- 915 : 3 | 915 428 1912 1963 
1964 <- 915 : 3 | 915 428 1912 1964 
1965 <- 915 : 3 | 915 428 1912 1965 
1966 <- 915 : 3 | 915 428 1912 1966 
1967 <- 1013 : 2 | 1013 563 1967 
1968 <- 915 : 3 | 915 428 1912 1968 
1969 <- 915 : 3 | 915 428 1912 1969 
1970 <- 915 : 3 | 915 428 1912 1970 
1971 <- 915 : 3 | 915 428 1912 1971 
1972 <- 916 : 3 | 916 1718 136 1972 
1973 <- 916 : 3 | 916 1718 136 1973 
1974 <- 915 : 3 | 915 428 1912 1974 
1975 <- 915 : 3 | 915 428 1912 1975 
1976 <- 916 : 3 | 916 1718 136 1976 
1977 <- 915 : 3 | 915 428 1912 1977 
1978 <- 915 : 3 | 915 428 1912 1978 
1979 <- 915 : 3 | 915 428 1912 1979 
1980 <- 915 : 3 | 915 428 1912 1980 
1981 <- 915 : 3 | 915 428 1912 1981 
1982 <- 915 : 3 | 915 428 1912 1982 
1983 <- 915 : 3 | 915 428 1912 1983 
1984 <- 915 : 3 | 915 428 1912 1984 
1985 <- 915 : 3 | 915 428 1912 1985 
1986 <- 915 : 3 | 915 428 1912 1986 
1987 <- 915 : 3 | 915 428 1912 1987 
1988 <- 915 : 3 | 915 428 1912 1988 
1989 <- 915 : 3 | 915 428 1912 1989 
1990 <- 915 : 3 | 915 428 1912 1990 
1991 <- 916 : 3 | 916 1718 136 1991 
1992 <- 915 : 3 | 915 428 1912 1992 
1993 <- 915 : 3 | 915 428 1912 1993 
1994 <- 1029 : 2 | 1029 1577 1994 
1995 <- 916 : 3 | 916 1718 136 1995 
1996 <- 915 : 3 | 915 428 1912 1996 
1997 <- 915 : 3 | 915 428 1912 1997 
1998 <- 916 : 3 | 916 1718 136 1998 
1999 <- 915 : 3 | 915 428 1912 1999 
2000 <- 915 : 3 | 915 428 1912 2000 
2001 <- 916 : 3 | 916 1718 136 2001 
2002 <- 1029 : 2 | 1029 1577 2002 
2003 <- 916 : 2 | 916 1718 2003 
2004 <- 916 : 3 | 916 1718 136 2004 
2005 <- 915 : 3 | 915 428 1912 2005 
2006 <- 915 : 3 | 915 428 1912 2006 
2007 <- 908 : 2 | 908 1465 2007 
2008 <- 915 : 3 | 915 428 1912 2008 
2009 <- 916 : 3 | 916 1718 136 2009 
2010 <- 1029 : 2 | 1029 1577 2010 
2011 <- 915 : 3 | 915 428 1912 2011 
2012 <- 915 : 3 | 915 428 1912 2012 
2013 <- 915 : 3 | 915 428 1912 2013 
2014 <- 915 : 3 | 915 428 1912 2014 
2015 <- 915 : 3 | 915 428 1912 2015 
2016 <- 915 : 3 | 915 428 1912 2016 
2017 <- 915 : 3 | 915 428 1912 2017 
2018 <- 916 : 3 | 916 1718 136 2018 
2019 <- 915 : 3 | 915 428 1912 2019 
2020 <- 915 : 3 | 915 428 1912 2020 
2021 <- 915 : 3 | 915 428 1912 2021 
2022 <- 915 : 3 | 915 428 1912 2022 
2023 <- 915 : 3 | 915 428 1912 2023 
2024 <- 916 : 3 | 916 1718 136 2024 
2025 <- 915 : 3 | 915 428 1912 2025 
2026 <- 1029 : 2 | 1029 1577 2026 
2027 <- 916 : 3 | 916 1718 136 2027 
2028 <- 908 : 2 | 908 1465 2028 
2029 <- 915 : 3 | 915 428 1912 2029 
2030 <- 915 : 3 | 915 428 1912 2030 
2031 <- 916 : 2 | 916 1718 2031 
2032 <- 908 : 2 | 908 1465 2032 
2033 <- 915 : 3 | 915 428 1912 2033 
2034 <- 915 : 3 | 915 428 1912 2034 
2035 <- 915 : 3 | 915 428 1912 2035 
2036 <- 915 : 3 | 915 428 1912 2036 
2037 <- 915 : 3 | 915 428 1912 2037 
2038 <- 1029 : 2 | 1029 1577 2038 
2039 <- 1029 : 2 | 1029 1577 2039 
2040 <- 915 : 3 | 915 428 1912 2040 
2041 <- 915 : 3 | 915 428 1912 2041 
2042 <- 908 : 2 | 908 1465 2042 
2043 <- 915 : 3 | 915 428 1912 2043 
2044 <- 915 : 3 | 915 428 1912 2044 
2045 <- 915 : 3 | 915 428 1912 2045 
2046 <- 915 : 3 | 915 428 1912 2046 
2047 <- 908 : 2 | 908 1465 2047 
2048 <- 915 : 3 | 915 428 1912 2048 
2049 <- 915 : 3 | 915 428 1912 2049 
2050 <- 915 : 3 | 915 428 1912 2050 
2051 <- 915 : 3 | 915 428 1912 2051 
2052 <- 1029 : 2 | 1029 1577 2052 
2053 <- 908 : 2 | 908 1465 2053 
2054 <- 908 : 2 | 908 1465 2054 
2055 <- 915 : 3 | 915 428 1912 2055 
2056 <- 915 : 3 | 915 428 1912 2056 
2057 <- 915 : 3 | 915 428 1912 2057 
2058 <- 915 : 3 | 915 428 1912 2058 
2059 <- 915 : 3 | 915 428 1912 2059 
2060 <- 915 : 3 | 915 428 1912 2060 
2061 <- 915 : 3 | 915 428 1912 2061 
2062 <- 1029 : 2 | 1029 1577 2062 
2063 <- 915 : 3 | 915 428 1912 2063 
2064 <- 915 : 3 | 915 428 1912 2064 
2065 <- 908 : 2 | 908 1465 2065 
2066 <- 915 : 3 | 915 428 1912 2066 
2067 <- 915 : 3 | 915 428 1912 2067 
2068 <- 908 : 2 | 908 1465 2068 
2069 <- 915 : 3 | 915 428 1912 2069 
2070 <- 915 : 3 | 915 428 1912 2070 
2071 <- 1029 : 2 | 1029 1577 2071 
2072 <- 1029 : 2 | 1029 1577 2072 
2073 <- 915 : 3 | 915 428 1912 2073 
2074 <- 915 : 3 | 915 428 1912 2074 
2075 <- 915 : 3 | 915 428 1912 2075 
2076 <- 915 : 3 | 915 428 1912 2076 
2077 <- 915 : 3 | 915 428 1912 2077 
2078 <- 915 : 3 | 915 428 1912 2078 
2079 <- 915 : 3 | 915 428 1912 2079 
2080 <- 915 : 3 | 915 428 1912 2080 
2081 <- 908 : 2 | 908 1465 2081 
2082 <- 915 : 3 | 915 428 1912 2082 
2083 <- 915 : 3 | 915 428 1912 2083 
2084 <- 915 : 3 | 915 428 1912 2084 
2085 <- 915 : 3 | 915 428 1912 2085 
2086 <- 915 : 3 | 915 428 1912 2086 
2087 <- 908 : 2 | 908 1465 2087 
2088 <- 915 : 3 | 915 428 1912 2088 
2089 <- 915 : 3 | 915 428 1912 2089 
2090 <- 915 : 3 | 915 428 1912 2090 
2091 <- 915 : 3 | 915 428 1912 2091 
2092 <- 915 : 3 | 915 428 1912 2092 
2093 <- 915 : 3 | 915 428 1912 2093 
2094 <- 915 : 3 | 915 428 1912 2094 
2095 <- 915 : 3 | 915 428 1912 2095 
2096 <- 915 : 3 | 915 428 1912 2096 
2097 <- 915 : 3 | 915 428 1912 2097 
2098 <- 915 : 3 | 915 428 1912 2098 
2099 <- 915 : 3 | 915 428 1912 2099 
2100 <- 915 : 3 | 915 428 1912 2100 
2101 <- 1029 : 2 | 1029 1577 2101 
2102 <- 908 : 2 | 908 1465 2102 
2103 <- 915 : 3 | 915 428 1912 2103 
2104 <- 915 : 3 | 915 428 1912 2104 
2105 <- 915 : 3 | 915 428 1912 2105 
2106 <- 915 : 3 | 915 428 1912 2106 
2107 <- 915 : 3 | 915 428 1912 2107 
2108 <- 915 : 3 | 915 428 1912 2108 
2109 <- 915 : 3 | 915 428 1912 2109 
2110 <- 915 : 3 | 915 428 1912 2110 
2111 <- 908 : 2 | 908 1465 2111 
2112 <- 915 : 3 | 915 428 1912 2112 
2113 <- 915 : 3 | 915 428 1912 2113 
2114 <- 915 : 3 | 915 428 1912 2114 
2115 <- 915 : 3 | 915 428 1912 2115 
2116 <- 916 : 3 | 916 1718 136 2116 
2117 <- 908 : 2 | 908 1465 2117 
2118 <- 915 : 3 | 915 428 1912 2118 
2119 <- 915 : 3 | 915 428 1912 2119 
2120 <- 915 : 3 | 915 428 1912 2120 
2121 <- 915 : 3 | 915 428 1912 2121 
2122 <- 915 : 3 | 915 428 1912 2122 
2123 <- 915 : 3 | 915 428 1912 2123 
2124 <- 915 : 3 | 915 428 1912 2124 
2125 <- 908 : 2 | 908 1465 2125 
2126 <- 915 : 3 | 915 428 1912 2126 
2127 <- 1029 : 2 | 1029 1577 2127 
2128 <- 908 : 2 | 908 1465 2128 
2129 <- 915 : 3 | 915 428 1912 2129 
2130 <- 915 : 3 | 915 428 1912 2130 
2131 <- 915 : 3 | 915 428 1912 2131 
2132 <- 908 : 2 | 908 1465 2132 
2133 <- 1029 : 2 | 1029 1577 2133 
2134 <- 908 : 2 | 908 1465 2134 
2135 <- 908 : 2 | 908 1465 2135 
2136 <- 915 : 3 | 915 428 1912 2136 
2137 <- 1029 : 2 | 1029 1577 2137 
2138 <- 908 : 2 | 908 1465 2138 
2139 <- 915 : 3 | 915 428 1912 2139 
2140 <- 915 : 3 | 915 428 1912 2140 
2141 <- 915 : 3 | 915 428 1912 2141 
2142 <- 915 : 3 | 915 428 1912 2142 
2143 <- 1029 : 2 | 1029 1577 2143 
2144 <- 1029 : 2 | 1029 1577 2144 
2145 <- 915 : 3 | 915 428 1912 2145 
2146 <- 915 : 3 | 915 428 1912 2146 
2147 <- 915 : 3 | 915 428 1912 2147 
2148 <- 908 : 2 | 908 1465 2148 
2149 <- 908 : 2 | 908 1465 2149 
2150 <- 915 : 3 | 915 428 1912 2150 
2151 <- 1029 : 2 | 1029 1577 2151 
2152 <- 915 : 3 | 915 428 1912 2152 
2153 <- 908 : 2 | 908 1465 2153 
2154 <- 915 : 3 | 915 428 1912 2154 
2155 <- 916 : 2 | 916 1718 2155 
2156 <- 915 : 3 | 915 428 1912 2156 
2157 <- 916 : 3 | 916 1718 136 2157 
2158 <- 915 : 3 | 915 428 1912 2158 
2159 <- 915 : 3 | 915 428 1912 2159 
2160 <- 915 : 3 | 915 428 1912 2160 
2161 <- 915 : 3 | 915 428 1912 2161 
2162 <- 915 : 3 | 915 428 1912 2162 
2163 <- 1029 : 2 | 1029 1577 2163 
2164 <- 915 : 3 | 915 428 1912 2164 
2165 <- 915 : 3 | 915 428 1912 2165 
2166 <- 915 : 3 | 915 428 1912 2166 
2167 <- 915 : 3 | 915 428 1912 2167 
2168 <- 915 : 3 | 915 428 1912 2168 
2169 <- 908 : 2 | 908 1465 2169 
2170 <- 915 : 3 | 915 428 1912 2170 
2171 <- 916 : 3 | 916 1718 136 2171 
2172 <- 915 : 3 | 915 428 1912 2172 
2173 <- 915 : 3 | 915 428 1912 2173 
2174 <- 1029 : 2 | 1029 1577 2174 
2175 <- 915 : 3 | 915 428 1912 2175 
2176 <- 1029 : 2 | 1029 1577 2176 
2177 <- 915 : 3 | 915 428 1912 2177 
2178 <- 915 : 3 | 915 428 1912 2178 
2179 <- 915 : 3 | 915 428 1912 2179 
2180 <- 908 : 2 | 908 1465 2180 
2181 <- 915 : 3 | 915 428 1912 2181 
2182 <- 915 : 3 | 915 428 1912 2182 
2183 <- 908 : 2 | 908 1465 2183 
2184 <- 915 : 3 | 915 428 1912 2184 
2185 <- 916 : 2 | 916 1718 2185 
2186 <- 915 : 3 | 915 428 1912 2186 
2187 <- 908 : 2 | 908 1465 2187 
2188 <- 915 : 3 | 915 428 1912 2188 
2189 <- 1029 : 2 | 1029 1577 2189 
2190 <- 915 : 3 | 915 428 1912 2190 
2191 <- 908 : 2 | 908 1465 2191 
2192 <- 915 : 3 | 915 428 1912 2192 
2193 <- 915 : 3 | 915 428 1912 2193 
2194 <- 908 : 2 | 908 1465 2194 
2195 <- 915 : 3 | 915 428 1912 2195 
2196 <- 908 : 2 | 908 1465 2196 
2197 <- 915 : 3 | 915 428 1912 2197 
2198 <- 908 : 2 | 908 1465 2198 
2199 <- 908 : 2 | 908 1465 2199 
2200 <- 915 : 3 | 915 428 1912 2200 
2201 <- 915 : 3 | 915 428 1912 2201 
2202 <- 915 : 3 | 915 428 1912 2202 
2203 <- 908 : 2 | 908 1465 2203 
2204 <- 915 : 3 | 915 428 1912 2204 
2205 <- 915 : 3 | 915 428 1912 2205 
2206 <- 915 : 3 | 915 428 1912 2206 
2207 <- 915 : 3 | 915 428 1912 2207 
2208 <- 915 : 3 | 915 428 1912 2208 
2209 <- 915 : 3 | 915 428 1912 2209 
2210 <- 915 : 3 | 915 428 1912 2210 
2211 <- 915 : 3 | 915 428 1912 2211 
2212 <- 915 : 3 | 915 428 1912 2212 
2213 <- 915 : 3 | 915 428 1912 2213 
2214 <- 915 : 3 | 915 428 1912 2214 
2215 <- 1029 : 2 | 1029 1577 2215 
2216 <- 915 : 3 | 915 428 1912 2216 
2217 <- 915 : 3 | 915 428 1912 2217 
2218 <- 915 : 3 | 915 428 1912 2218 
2219 <- 915 : 3 | 915 428 1912 2219 
2220 <- 915 : 3 | 915 428 1912 2220 
2221 <- 915 : 3 | 915 428 1912 2221 
2222 <- 915 : 3 | 915 428 1912 2222 
2223 <- 908 : 2 | 908 1465 2223 
2224 <- 1029 : 2 | 1029 1577 2224 
2225 <- 916 : 3 | 916 1718 136 2225 
2226 <- 915 : 3 | 915 428 1912 2226 
2227 <- 915 : 3 | 915 428 1912 2227 
2228 <- 915 : 3 | 915 428 1912 2228 
2229 <- 915 : 3 | 915 428 1912 2229 
2230 <- 915 : 3 | 915 428 1912 2230 
2231 <- 915 : 3 | 915 428 1912 2231 
2232 <- 915 : 3 | 915 428 1912 2232 
2233 <- 915 : 3 | 915 428 1912 2233 
2234 <- 915 : 3 | 915 428 1912 2234 
2235 <- 915 : 3 | 915 428 1912 2235 
2236 <- 915 : 3 | 915 428 1912 2236 
2237 <- 915 : 3 | 915 428 1912 2237 
2238 <- 915 : 3 | 915 428 1912 2238 
2239 <- 908 : 2 | 908 1465 2239 
2240 <- 915 : 3 | 915 428 1912 2240 
2241 <- 1029 : 2 | 1029 1577 2241 
2242 <- 915 : 3 | 915 428 1912 2242 
2243 <- 915 : 3 | 915 428 1912 2243 
2244 <- 915 : 3 | 915 428 1912 2244 
2245 <- 915 : 3 | 915 428 1912 2245 
2246 <- 1029 : 2 | 1029 1577 2246 
2247 <- 908 : 2 | 908 1465 2247 
2248 <- 915 : 3 | 915 428 1912 2248 
2249 <- 915 : 3 | 915 428 1912 2249 
2250 <- 908 : 2 | 908 1465 2250 
2251 <- 915 : 3 | 915 428 1912 2251 
2252 <- 915 : 3 | 915 428 1912 2252 
2253 <- 915 : 3 | 915 428 1912 2253 
2254 <- 916 : 2 | 916 1718 2254 
2255 <- 915 : 3 | 915 428 1912 2255 
2256 <- 915 : 3 | 915 428 1912 2256 
2257 <- 915 : 3 | 915 428 1912 2257 
2258 <- 915 : 3 | 915 428 1912 2258 
2259 <- 915 : 3 | 915 428 1912 2259 
2260 <- 915 : 3 | 915 428 1912 2260 
2261 <- 915 : 3 | 915 428 1912 2261 
2262 <- 915 : 3 | 915 428 1912 2262 
2263 <- 915 : 3 | 915 428 1912 2263 
2264 <- 908 : 2 | 908 1465 2264 
2265 <- 915 : 3 | 915 428 1912 2265 
2266 <- 908 : 2 | 908 1465 2266 
2267 <- 908 : 2 | 908 1465 2267 
2268 <- 908 : 2 | 908 1465 2268 
2269 <- 915 : 3 | 915 428 1912 2269 
2270 <- 915 : 3 | 915 428 1912 2270 
2271 <- 915 : 3 | 915 428 1912 2271 
2272 <- 915 : 3 | 915 428 1912 2272 
2273 <- 1029 : 2 | 1029 1577 2273 
2274 <- 915 : 3 | 915 428 1912 2274 
2275 <- 915 : 3 | 915 428 1912 2275 
2276 <- 915 : 3 | 915 428 1912 2276 
2277 <- 915 : 3 | 915 428 1912 2277 
2278 <- 915 : 3 | 915 428 1912 2278 
2279 <- 908 : 2 | 908 1465 2279 
2280 <- 915 : 3 | 915 428 1912 2280 
2281 <- 915 : 3 | 915 428 1912 2281 
2282 <- 908 : 2 | 908 1465 2282 
2283 <- 908 : 2 | 908 1465 2283 
2284 <- 916 : 3 | 916 1718 136 2284 
2285 <- 908 : 2 | 908 1465 2285 
2286 <- 915 : 3 | 915 428 1912 2286 
2287 <- 915 : 3 | 915 428 1912 2287 
2288 <- 915 : 3 | 915 428 1912 2288 
2289 <- 908 : 2 | 908 1465 2289 
2290 <- 915 : 3 | 915 428 1912 2290 
2291 <- 915 : 3 | 915 428 1912 2291 
2292 <- 908 : 2 | 908 1465 2292 
2293 <- 908 : 2 | 908 1465 2293 
2294 <- 1029 : 2 | 1029 1577 2294 
2295 <- 1029 : 2 | 1029 1577 2295 
2296 <- 915 : 3 | 915 428 1912 2296 
2297 <- 915 : 3 | 915 428 1912 2297 
2298 <- 1029 : 2 | 1029 1577 2298 
2299 <- 915 : 3 | 915 428 1912 2299 
2300 <- 915 : 3 | 915 428 1912 2300 
2301 <- 915 : 3 | 915 428 1912 2301 
2302 <- 908 : 2 | 908 1465 2302 
2303 <- 915 : 3 | 915 428 1912 2303 
2304 <- 915 : 3 | 915 428 1912 2304 
2305 <- 915 : 3 | 915 428 1912 2305 
2306 <- 915 : 3 | 915 428 1912 2306 
2307 <- 915 : 3 | 915 428 1912 2307 
2308 <- 915 : 3 | 915 428 1912 2308 
2309 <- 915 : 3 | 915 428 1912 2309 
2310 <- 915 : 3 | 915 428 1912 2310 
2311 <- 915 : 3 | 915 428 1912 2311 
2312 <- 915 : 3 | 915 428 1912 2312 
2313 <- 915 : 3 | 915 428 1912 2313 
2314 <- 915 : 3 | 915 428 1912 2314 
2315 <- 908 : 2 | 908 1465 2315 
2316 <- 915 : 3 | 915 428 1912 2316 
2317 <- 915 : 3 | 915 428 1912 2317 
2318 <- 915 : 3 | 915 428 1912 2318 
2319 <- 908 : 2 | 908 1465 2319 
2320 <- 915 : 3 | 915 428 1912 2320 
2321 <- 915 : 3 | 915 428 1912 2321 
2322 <- 915 : 3 | 915 428 1912 2322 
2323 <- 915 : 3 | 915 428 1912 2323 
2324 <- 915 : 3 | 915 428 1912 2324 
2325 <- 916 : 2 | 916 1718 2325 
2326 <- 915 : 3 | 915 428 1912 2326 
2327 <- 908 : 2 | 908 1465 2327 
2328 <- 908 : 2 | 908 1465 2328 
2329 <- 915 : 3 | 915 428 1912 2329 
2330 <- 916 : 2 | 916 1718 2330 
2331 <- 915 : 3 | 915 428 1912 2331 
2332 <- 908 : 2 | 908 1465 2332 
2333 <- 908 : 2 | 908 1465 2333 
2334 <- 915 : 3 | 915 428 1912 2334 
2335 <- 915 : 3 | 915 428 1912 2335 
2336 <- 908 : 2 | 908 1465 2336 
2337 <- 916 : 3 | 916 1718 136 2337 
2338 <- 908 : 2 | 908 1465 2338 
2339 <- 915 : 3 | 915 428 1912 2339 
2340 <- 915 : 3 | 915 428 1912 2340 
